,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,Heading_2_Szone,distance,approaching,EVT1,EVT2,EVT3
10258,395.9544372558594,641.7775268554688,395.9544372558594,641.7775268554688,else,,476.572387980762,off,False,552.8127520031488,False,,,
10259,401.6058654785156,646.3671264648438,401.6058654785156,646.3671264648438,else,,,,False,555.0357739929456,False,,,
10260,404.35748291015625,649.2207641601562,404.35748291015625,649.2207641601562,else,,,,False,556.728910229159,False,,,
10261,406.5599670410156,654.8746337890625,406.5599670410156,654.8746337890625,else,,,,False,561.2627959178585,False,,,
10262,408.0553894042969,659.0015869140625,408.0553894042969,659.0015869140625,else,,490.347121130307,off,False,564.6285671501122,False,,,
10263,412.8667907714844,663.966064453125,412.8667907714844,663.966064453125,else,,,,False,567.6957461893957,False,,,
10264,417.3207702636719,665.3977661132812,417.3207702636719,665.3977661132812,else,,,,False,567.5985024650814,True,,,
10265,418.073486328125,668.6895751953125,418.073486328125,668.6895751953125,else,,,,False,570.4756551349851,False,,,
10266,420.4701232910156,676.0283203125,420.4701232910156,676.0283203125,else,,,,False,576.6853704540139,False,,,
10267,422.8943176269531,681.0187377929688,422.8943176269531,681.0187377929688,else,,,,False,580.6859280875944,False,,,
10268,423.844482421875,687.0253295898438,423.844482421875,687.0253295898438,else,,,,False,586.1229269498426,False,,,
10269,426.1271057128906,695.2874145507812,426.1271057128906,695.2874145507812,else,,,,False,593.3353133561884,False,,,
10270,428.4913940429688,699.9644775390625,428.4913940429688,699.9644775390625,else,,,,False,597.125251085446,False,,,
10271,430.6226501464844,704.285400390625,430.6226501464844,704.285400390625,else,,,,False,600.6609271017911,False,,,
10272,432.2402038574219,707.4124145507812,432.2402038574219,707.4124145507812,else,,,,False,603.2098269568938,False,,,
10273,432.3841552734375,708.0109252929688,432.3841552734375,708.0109252929688,else,,,,False,603.7447679794873,False,,,
10274,432.3841552734375,709.5782470703125,432.3841552734375,709.5782470703125,else,,,,False,605.2506331006822,False,,,
10275,432.3841552734375,711.1174926757812,432.3841552734375,711.1174926757812,else,,,,False,606.7298259257484,False,,,
10276,429.5611572265625,711.1174926757812,429.5611572265625,711.1174926757812,else,,,,False,607.5157688409729,False,,,
